"No.","Time","Source","Destination","Protocol","Length","Info"
"2522","5.275598000","50.18.191.55","24.6.173.220","TCP","66","80 > 10800 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"2523","5.275840000","24.6.173.220","50.18.191.55","TCP","54","10800 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2524","5.276624000","50.18.191.55","24.6.173.220","TCP","66","80 > 10799 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"2525","5.276742000","24.6.173.220","50.18.191.55","TCP","54","10799 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2526","5.276743000","24.6.173.220","50.18.191.55","HTTP","548","GET /rbu.ashx?p=1&redirect=http://pixel.rubiconproject.com/tap.php?v=14813&nid=2721&put={user_token}&expires=30 HTTP/1.1 "
"2527","5.278315000","72.5.64.63","24.6.173.220","HTTP","399","HTTP/1.1 302 Found "
"2528","5.280414000","24.6.173.220","75.75.75.75","DNS","84","Standard query 0x51f6  A pixel.rubiconproject.com"
"2529","5.288024000","67.192.92.227","24.6.173.220","TCP","1434","[TCP segment of a reassembled PDU]"
"2530","5.288955000","67.192.92.227","24.6.173.220","TCP","1434","[TCP segment of a reassembled PDU]"
"2531","5.288958000","67.192.92.227","24.6.173.220","TCP","1434","[TCP segment of a reassembled PDU]"
"2532","5.289172000","24.6.173.220","67.192.92.227","TCP","54","10757 > 80 [ACK] Seq=609 Ack=6901 Win=66240 Len=0"
"2533","5.293508000","75.75.75.75","24.6.173.220","DNS","149","Standard query response 0x51f6  CNAME pixel.rubiconproject.net.akadns.net A 66.150.149.24"
"2534","5.294400000","24.6.173.220","75.75.75.75","DNS","84","Standard query 0x798d  AAAA pixel.rubiconproject.com"
"2535","5.297483000","50.18.191.55","24.6.173.220","TCP","60","80 > 10800 [ACK] Seq=1 Ack=495 Win=15872 Len=0"
"2536","5.299267000","50.18.191.55","24.6.173.220","HTTP","1297","HTTP/1.1 302 Found  (text/html)"
"2537","5.303286000","24.6.173.220","50.18.191.55","HTTP","767","GET /rbu.ashx?cktst=1&p=1&redirect=http://pixel.rubiconproject.com/tap.php?v=14813&nid=2721&put={user_token}&expires=30 HTTP/1.1 "
"2538","5.307603000","75.75.75.75","24.6.173.220","DNS","196","Standard query response 0x798d  CNAME pixel.rubiconproject.net.akadns.net"
"2539","5.308489000","24.6.173.220","66.150.149.24","TCP","66","10803 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2540","5.308854000","24.6.173.220","66.150.149.24","TCP","66","10804 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2541","5.324435000","24.6.173.220","184.28.79.231","TCP","54","10791 > 80 [ACK] Seq=324 Ack=1384 Win=64316 Len=0"
"2542","5.326438000","50.18.191.55","24.6.173.220","HTTP","1075","HTTP/1.1 302 Found  (text/html)"
"2543","5.327755000","24.6.173.220","63.251.249.49","HTTP","693","GET /adscores/g.pixel?sid=9201696598&_cparam=redirurl:http%3a%2f%2fpixel.rubiconproject.com%2ftap.php%3fv%3d14813%26nid%3d2721%26put%3d75892894-13ec-421a-9cc6-bc6b377c57a0%26expires%3d30 HTTP/1.1 "
"2544","5.331300000","184.173.170.82","24.6.173.220","TCP","66","80 > 10797 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2545","5.331378000","24.6.173.220","184.173.170.82","TCP","54","10797 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2546","5.331891000","24.6.173.220","184.173.170.82","HTTP","464","GET /match?mrbyus=true&excid=17 HTTP/1.1 "
"2547","5.332167000","184.173.170.82","24.6.173.220","TCP","66","80 > 10798 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2548","5.332170000","66.151.69.136","24.6.173.220","TCP","66","80 > 10801 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2549","5.332172000","66.151.69.136","24.6.173.220","TCP","66","80 > 10802 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2550","5.332389000","24.6.173.220","184.173.170.82","TCP","54","10798 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2551","5.332413000","24.6.173.220","66.151.69.136","TCP","54","10801 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2552","5.332432000","24.6.173.220","66.151.69.136","TCP","54","10802 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2553","5.333413000","24.6.173.220","66.151.69.136","HTTP","472","GET /adserver/cookiematch?pnid=3000007 HTTP/1.1 "
"2554","5.338542000","184.28.79.231","24.6.173.220","HTTP","1437","[TCP Retransmission] HTTP/1.1 200 OK  (application/x-javascript)"
"2555","5.338594000","24.6.173.220","184.28.79.231","TCP","66","[TCP Dup ACK 2541#1] 10791 > 80 [ACK] Seq=324 Ack=1384 Win=64316 Len=0 SLE=1 SRE=1384"
"2556","5.339381000","66.150.149.24","24.6.173.220","TCP","66","80 > 10804 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=16 SACK_PERM=1"
"2557","5.339383000","66.150.149.24","24.6.173.220","TCP","66","80 > 10803 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=16 SACK_PERM=1"
"2558","5.339497000","24.6.173.220","66.150.149.24","TCP","54","10804 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2559","5.339527000","24.6.173.220","66.150.149.24","TCP","54","10803 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2560","5.340088000","24.6.173.220","66.150.149.24","HTTP","1149","GET /tap.php?v=7935&nid=2271&expires=30&put=h_cZTE7Wh-rGLCiYhfLDur-gz3Q HTTP/1.1 "
"2561","5.345740000","67.192.92.227","24.6.173.220","TCP","1434","[TCP segment of a reassembled PDU]"
"2562","5.346617000","67.192.92.227","24.6.173.220","TCP","1434","[TCP segment of a reassembled PDU]"
"2563","5.346621000","67.192.92.227","24.6.173.220","HTTP/XML","676","HTTP/1.1 200 OK "
"2564","5.346824000","24.6.173.220","67.192.92.227","TCP","54","10757 > 80 [ACK] Seq=609 Ack=10283 Win=66240 Len=0"
"2565","5.350343000","63.251.249.49","24.6.173.220","HTTP","486","HTTP/1.1 302 Moved Temporarily "
"2566","5.350759000","24.6.173.220","63.251.249.49","TCP","54","10730 > 80 [FIN, ACK] Seq=640 Ack=433 Win=65268 Len=0"
"2567","5.351223000","63.251.249.49","24.6.173.220","TCP","60","80 > 10730 [FIN, ACK] Seq=433 Ack=640 Win=5019 Len=0"
"2568","5.351297000","24.6.173.220","63.251.249.49","TCP","54","10730 > 80 [ACK] Seq=641 Ack=434 Win=65268 Len=0"
"2569","5.352391000","24.6.173.220","96.17.148.18","TCP","54","10715 > 80 [ACK] Seq=1418 Ack=1501 Win=65700 Len=0"
"2570","5.372094000","66.150.149.24","24.6.173.220","HTTP","894","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"2571","5.373150000","63.251.249.49","24.6.173.220","TCP","60","[TCP Spurious Retransmission] 80 > 10730 [FIN, ACK] Seq=433 Ack=641 Win=5019 Len=0"
"2572","5.406507000","66.151.69.136","24.6.173.220","TCP","60","80 > 10801 [ACK] Seq=1 Ack=419 Win=6912 Len=0"
"2573","5.407306000","66.151.69.136","24.6.173.220","HTTP","249","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"2574","5.419179000","184.173.170.82","24.6.173.220","TCP","60","80 > 10797 [ACK] Seq=1 Ack=411 Win=6912 Len=0"
"2575","5.420002000","184.173.170.82","24.6.173.220","HTTP","563","HTTP/1.1 302 Moved Temporarily "
"2576","5.421356000","24.6.173.220","67.192.92.227","TCP","54","10756 > 80 [ACK] Seq=3731 Ack=23687 Win=65896 Len=0"
"2577","5.427699000","24.6.173.220","75.75.75.75","DNS","84","Standard query 0xdb81  A vast.bp3845889.btrll.com"
"2578","5.428308000","24.6.173.220","75.75.75.75","DNS","73","Standard query 0x83fc  A u-ads.adap.tv"
"2579","5.433640000","24.6.173.220","50.18.191.55","HTTP","839","GET /bt.ashx?segment=000&zip=&age=&gender=&cparam=redirurl:http%3a%2f%2fpixel.rubiconproject.com%2ftap.php%3fv%3d14813%26nid%3d2721%26put%3d75892894-13ec-421a-9cc6-bc6b377c57a0%26expires%3d30 HTTP/1.1 "
"2580","5.438811000","24.6.173.220","66.150.149.24","HTTP","1221","GET /tap.php?v=12224&nid=2530&put=4177350529057721470&expires=365 HTTP/1.1 "
"2581","5.439874000","50.18.191.55","24.6.173.220","HTTP","1075","[TCP Retransmission] HTTP/1.1 302 Found  (text/html)"
"2582","5.439876000","75.75.75.75","24.6.173.220","DNS","123","Standard query response 0xdb81  CNAME geo-rtas.btrll.com A 184.72.31.86"
"2583","5.439914000","24.6.173.220","50.18.191.55","TCP","66","[TCP Dup ACK 2579#1] 10800 > 80 [ACK] Seq=1993 Ack=2265 Win=65700 Len=0 SLE=1244 SRE=2265"
"2584","5.440701000","24.6.173.220","75.75.75.75","DNS","84","Standard query 0x22aa  AAAA vast.bp3845889.btrll.com"
"2585","5.444360000","75.75.75.75","24.6.173.220","DNS","137","Standard query response 0x83fc  CNAME control.adap.tv CNAME control.gld.adap.tv A 74.217.78.141"
"2586","5.445022000","24.6.173.220","75.75.75.75","DNS","73","Standard query 0x578a  AAAA u-ads.adap.tv"
"2587","5.456445000","50.18.191.55","24.6.173.220","HTTP","895","HTTP/1.1 302 Found  (text/html)"
"2588","5.457523000","75.75.75.75","24.6.173.220","DNS","172","Standard query response 0x22aa  CNAME geo-rtas.btrll.com"
"2589","5.458428000","24.6.173.220","184.72.31.86","TCP","66","10805 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2590","5.458820000","24.6.173.220","184.72.31.86","TCP","66","10806 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2591","5.459858000","24.6.173.220","66.150.149.24","HTTP","1237","GET /tap.php?v=14813&nid=2721&put=75892894-13ec-421a-9cc6-bc6b377c57a0&expires=30 HTTP/1.1 "
"2592","5.463899000","75.75.75.75","24.6.173.220","DNS","175","Standard query response 0x578a  CNAME control.adap.tv CNAME control.gld.adap.tv"
"2593","5.464762000","24.6.173.220","74.217.78.141","TCP","66","10807 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2594","5.465235000","24.6.173.220","74.217.78.141","TCP","66","10808 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2595","5.472997000","66.150.149.24","24.6.173.220","HTTP","928","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"2596","5.473990000","184.72.31.86","24.6.173.220","TCP","62","80 > 10806 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=512"
"2597","5.474123000","24.6.173.220","184.72.31.86","TCP","54","10806 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2598","5.474312000","24.6.173.220","72.5.64.63","TCP","54","10796 > 80 [ACK] Seq=432 Ack=346 Win=65352 Len=0"
"2599","5.474620000","24.6.173.220","184.72.31.86","HTTP","433","GET /crossdomain.xml HTTP/1.1 "
"2600","5.474967000","184.72.31.86","24.6.173.220","TCP","62","80 > 10805 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=512"
"2601","5.475098000","24.6.173.220","184.72.31.86","TCP","54","10805 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2602","5.485873000","74.217.78.141","24.6.173.220","TCP","66","80 > 10807 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"2603","5.486073000","24.6.173.220","74.217.78.141","TCP","54","10807 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2604","5.486576000","24.6.173.220","74.217.78.141","HTTP","422","GET /crossdomain.xml HTTP/1.1 "
"2605","5.486876000","74.217.78.141","24.6.173.220","TCP","66","80 > 10808 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"2606","5.486938000","24.6.173.220","74.217.78.141","TCP","54","10808 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2607","5.491606000","184.72.31.86","24.6.173.220","HTTP/XML","482","HTTP/1.1 200 OK "
"2608","5.491789000","24.6.173.220","184.72.31.86","TCP","54","10806 > 80 [ACK] Seq=380 Ack=430 Win=65272 Len=0"
"2609","5.492156000","24.6.173.220","184.72.31.86","TCP","54","10806 > 80 [FIN, ACK] Seq=380 Ack=430 Win=65272 Len=0"
"2610","5.493638000","66.150.149.24","24.6.173.220","HTTP","945","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"2611","5.497726000","24.6.173.220","75.75.75.75","DNS","77","Standard query 0xbadb  A load.exelator.com"
"2612","5.498146000","24.6.173.220","75.75.75.75","DNS","72","Standard query 0x5444  A rd.rlcdn.com"
"2613","5.499147000","24.6.173.220","75.75.75.75","DNS","73","Standard query 0x9d02  A ww4.hdnux.com"
"2614","5.508278000","74.217.78.141","24.6.173.220","HTTP/XML","356","HTTP/1.1 200 OK "
"2615","5.510003000","184.72.31.86","24.6.173.220","TCP","60","80 > 10806 [ACK] Seq=430 Ack=381 Win=7168 Len=0"
"2616","5.511658000","75.75.75.75","24.6.173.220","DNS","114","Standard query response 0xbadb  CNAME loadus.exelator.com A 107.6.91.102"
"2617","5.512457000","24.6.173.220","75.75.75.75","DNS","77","Standard query 0x1549  AAAA load.exelator.com"
"2618","5.512474000","75.75.75.75","24.6.173.220","DNS","131","Standard query response 0x9d02  CNAME orig-10055.hearst.cotcdn.net A 208.93.137.180"
"2619","5.512478000","75.75.75.75","24.6.173.220","DNS","109","Standard query response 0x5444  CNAME rd-ext.rlcdn.com A 50.112.143.144"
"2620","5.513196000","24.6.173.220","75.75.75.75","DNS","72","Standard query 0x2e2c  AAAA rd.rlcdn.com"
"2621","5.513197000","24.6.173.220","75.75.75.75","DNS","73","Standard query 0x51e4  AAAA ww4.hdnux.com"
"2622","5.526201000","75.75.75.75","24.6.173.220","DNS","170","Standard query response 0x2e2c  CNAME rd-ext.rlcdn.com"
"2623","5.527064000","75.75.75.75","24.6.173.220","DNS","168","Standard query response 0x1549  CNAME loadus.exelator.com"
"2624","5.527291000","24.6.173.220","50.112.143.144","TCP","66","10809 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2625","5.527998000","24.6.173.220","107.6.91.102","TCP","66","10810 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2626","5.532882000","75.75.75.75","24.6.173.220","DNS","174","Standard query response 0x51e4  CNAME orig-10055.hearst.cotcdn.net"
"2627","5.533995000","24.6.173.220","208.93.137.180","TCP","66","10811 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2628","5.534405000","24.6.173.220","208.93.137.180","TCP","66","10812 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2629","5.534666000","24.6.173.220","208.93.137.180","TCP","66","10813 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2630","5.534947000","24.6.173.220","208.93.137.180","TCP","66","10814 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2631","5.535292000","24.6.173.220","208.93.137.180","TCP","66","10815 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2632","5.535572000","24.6.173.220","208.93.137.180","TCP","66","10816 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2633","5.545075000","107.6.91.102","24.6.173.220","TCP","66","80 > 10810 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2634","5.545214000","24.6.173.220","107.6.91.102","TCP","54","10810 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2635","5.545816000","24.6.173.220","50.23.124.152","HTTP","1500","GET /site/2731 HTTP/1.1 "
"2636","5.546434000","24.6.173.220","107.6.91.102","HTTP","1662","GET /load/?p=104&g=210&j=0 HTTP/1.1 "
"2637","5.547095000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/76/3678090/3/square_horiz_promo.jpg HTTP/1.1 "
"2638","5.547391000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/15/23/27/3487208/7/square_horiz_promo.jpg HTTP/1.1 "
"2639","5.547821000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/47/3676649/3/square_horiz_promo.jpg HTTP/1.1 "
"2640","5.548135000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/45/3676481/3/square_horiz_promo.jpg HTTP/1.1 "
"2641","5.548434000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/43/3676393/3/square_horiz_promo.jpg HTTP/1.1 "
"2642","5.548714000","24.6.173.220","208.93.137.180","TCP","54","10632 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2643","5.548775000","24.6.173.220","208.93.137.180","TCP","54","10631 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2644","5.548816000","24.6.173.220","208.93.137.180","TCP","54","10630 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2645","5.549243000","24.6.173.220","208.93.137.180","TCP","54","10640 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2646","5.550163000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/21/3675204/5/square_horiz_promo.jpg HTTP/1.1 "
"2647","5.550378000","208.93.137.180","24.6.173.220","TCP","66","80 > 10811 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2648","5.550440000","24.6.173.220","208.93.137.180","TCP","54","10811 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2649","5.550751000","24.6.173.220","208.93.137.180","TCP","54","10636 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2650","5.550802000","24.6.173.220","208.93.137.180","TCP","54","10633 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2651","5.551200000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/02/04/3678523/3/square_horiz_promo.jpg HTTP/1.1 "
"2652","5.552704000","98.137.88.34","24.6.173.220","TCP","60","80 > 10646 [FIN, ACK] Seq=2717 Ack=284 Win=15872 Len=0"
"2653","5.552743000","24.6.173.220","98.137.88.34","TCP","54","10646 > 80 [ACK] Seq=284 Ack=2718 Win=65700 Len=0"
"2654","5.552971000","24.6.173.220","98.137.88.34","TCP","54","10646 > 80 [FIN, ACK] Seq=284 Ack=2718 Win=65700 Len=0"
"2655","5.554671000","208.93.137.180","24.6.173.220","TCP","66","80 > 10812 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2656","5.554743000","24.6.173.220","208.93.137.180","TCP","54","10812 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2657","5.555377000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/61/3677267/3/square_horiz_promo.jpg HTTP/1.1 "
"2658","5.555508000","208.93.137.180","24.6.173.220","TCP","66","80 > 10813 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2659","5.555510000","208.93.137.180","24.6.173.220","TCP","66","80 > 10816 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2660","5.555513000","208.93.137.180","24.6.173.220","TCP","66","80 > 10814 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2661","5.555515000","208.93.137.180","24.6.173.220","TCP","66","80 > 10815 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2662","5.555828000","24.6.173.220","208.93.137.180","TCP","54","10813 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2663","5.555851000","24.6.173.220","208.93.137.180","TCP","54","10816 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2664","5.555869000","24.6.173.220","208.93.137.180","TCP","54","10814 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2665","5.555888000","24.6.173.220","208.93.137.180","TCP","54","10815 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2666","5.556139000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/07/3674579/5/square_horiz_promo.jpg HTTP/1.1 "
"2667","5.556460000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/31/3675723/3/square_horiz_promo.jpg HTTP/1.1 "
"2668","5.556968000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/00/21/3671163/3/square_horiz_promo.jpg HTTP/1.1 "
"2669","5.557222000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/15/26/75/3501907/3/square_horiz_promo.jpg HTTP/1.1 "
"2670","5.558109000","24.6.173.220","208.93.137.180","TCP","66","10817 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2671","5.558417000","24.6.173.220","208.93.137.180","TCP","66","10818 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2672","5.559207000","24.6.173.220","208.93.137.180","TCP","66","10819 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2673","5.559861000","24.6.173.220","208.93.137.180","TCP","66","10820 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2674","5.560348000","24.6.173.220","208.93.137.180","TCP","66","10821 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2675","5.560820000","24.6.173.220","184.72.31.86","HTTP","443","GET /vast/3845889?n=1275683558 HTTP/1.1 "
"2676","5.561157000","24.6.173.220","208.93.137.180","TCP","66","10822 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2677","5.561535000","24.6.173.220","208.93.137.180","TCP","66","10823 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2678","5.561889000","24.6.173.220","208.93.137.180","TCP","66","10824 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2679","5.562246000","24.6.173.220","74.217.78.141","HTTP","543","GET /a/h/0G_w2suWL7UVIR1vMtP8OOcJLsw7APWliBbdFTL9j6UL4tzFA61JtQ==?cb=423982449&pet=preroll&pageUrl=http://newsinc.com&eov=eov&categories=auto HTTP/1.1 "
"2680","5.562541000","24.6.173.220","208.93.137.180","TCP","66","10825 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2681","5.562856000","24.6.173.220","208.93.137.180","TCP","66","10826 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2682","5.563422000","24.6.173.220","208.93.137.180","TCP","66","10827 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2683","5.563753000","24.6.173.220","50.112.143.144","TCP","66","10828 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2684","5.564326000","24.6.173.220","208.93.137.180","TCP","66","10829 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2685","5.565108000","50.112.143.144","24.6.173.220","TCP","66","80 > 10809 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"2686","5.565233000","24.6.173.220","50.112.143.144","TCP","54","10809 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"2687","5.565803000","24.6.173.220","50.112.143.144","HTTP","683","GET /rd?type=redir&site=108937&url=http%3A%2F%2Fa.collective-media.net%2Fdatapair%3Fnet%3Dep HTTP/1.1 "
"2688","5.566982000","208.93.137.180","24.6.173.220","TCP","60","80 > 10632 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0"
"2689","5.567106000","24.6.173.220","208.93.137.180","TCP","54","10632 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0"
"2690","5.567889000","208.93.137.180","24.6.173.220","TCP","60","80 > 10631 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0"
"2691","5.567891000","208.93.137.180","24.6.173.220","TCP","60","80 > 10640 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0"
"2692","5.567892000","208.93.137.180","24.6.173.220","TCP","60","80 > 10630 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0"
"2693","5.567936000","24.6.173.220","208.93.137.180","TCP","54","10631 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0"
"2694","5.567973000","24.6.173.220","208.93.137.180","TCP","54","10640 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0"
